timestamp,name,utilization.gpu,memory.used,memory.total
2026/04/24 00:46:09.930, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:46:10.931, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:46:11.932, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:46:12.934, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:46:13.935, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:46:14.936, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:46:15.937, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:46:16.939, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:46:17.940, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:46:18.941, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:46:19.943, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:46:20.944, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:46:21.945, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:46:22.946, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:46:23.948, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:46:24.949, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:46:25.950, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:46:26.951, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:46:27.952, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:46:28.954, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:46:29.955, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:46:30.956, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:46:31.957, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:46:32.958, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:46:33.960, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:46:34.961, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:46:35.962, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:46:36.963, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:46:37.964, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:46:38.965, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:46:39.966, NVIDIA TITAN RTX, 36, 10875, 24576
